show_id,type,title,country,release_year,description,
80176878,TV Show,Manhunt,United States,2017,"Faced with few clues and an increasingly panicked public, the FBI calls on a new kind of profiler to help track down the infamous Unabomber.",
80131281,Movie,"Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense",,2016,"Charismatic comedy pals Karol Modzelewski and Łukasz ""Lotek"" Lodkowski bring their mischievous brand of humor to Warsaw's Klub Hybrydy.",
80131374,Movie,"Katarzyna Piasecka, Rafał Pacześ Seriously Funny",,2016,Polish comedians Rafał Pacześ and Katarzyna Piasecka hit the stage at Warsaw's Klub Hybrydy for a night of funny anecdotes and sly jokes.,
80131436,Movie,"Mariusz Kałamaga, Karol Kopiec, Wiolka Walaszczyk Hilarious Trio",,2016,"Comedians Mariusz Kałamaga, Karol Kopiec and Wiolka Walaszczyk deliver an eclectic and energetic stand-up show at Klub Hybrydy in Warsaw.",
80131376,Movie,"Rafał Banaś, Michał Leja Laugh out Loud",,2016,Young Polish comedians Rafał Banaś and Michał Leja present a high-energy stand-up show at Warsaw's Klub Hybrydy.,
80131435,Movie,The Best of Rafał Rutkowski Olka Szczęśniak,,2016,"""Recipe for Life"" star Rafał Rutkowski and Comedy Lab's Olka Szczęśniak serve up humorous impressions and wry wit at Warsaw's Klub Hybrydy.",
80131375,Movie,"Tomasz Jachimek, Jacek Stramik Laugh at Live",,2016,"Writer, actor and satirist Tomasz Jachimek teams up with comedian Jacek Stramik for a night of subversive stand-up at Klub Hybrydy in Warsaw.",
80149143,Movie,Come and Find Me,"Canada, United States, United Kingdom",2016,"When his photographer girlfriend vanishes, an L.A. graphic designer starts his own investigation and uncovers a web of deceit, crime and corruption.",
81144925,TV Show,When the Camellia Blooms,South Korea,2019,"Dongbaek is a single mother. When a potential new love enters her life, she finds ways to defy the social stigmas surrounding her.",
80987075,Movie,Class Rank,United States,2018,"When her class rank threatens her college plans, an ambitious teen convinces a nerdy peer to run for the school board to abolish the ranking system.",
80192815,Movie,Barbie Dolphin Magic,United States,2017,"While visiting Ken and exploring a coral reef, Barbie and her sisters make an amazing discovery and meet a mysterious new friend.",
80136785,TV Show,Forget Me Not,United Kingdom,2011,"Teenage Xue Ming was forced to marry the man who raped her. Years after abandoning her young sons to find a better life, can she escape the guilt?",
80135278,TV Show,The Beat,,2012,"The artistic pursuits of two childhood friends, an aspiring singer and a talented dancer, lead them to four other 20-somethings in a drumming group.",
80136452,TV Show,Timeless Season,,2009,"A decade after college, a wake reunites five female friends struggling with illness, infidelity, toxic in-laws, spousal abuse and other life issues.",
80066798,Movie,Keith Richards: Under the Influence,United States,2015,"In a documentary with unparalleled access, discover the people and sounds that inspired rock 'n' roll legend Keith Richards from childhood to today.",
81147293,Movie,A Haunting at Silver Falls: The Return,United States,2019,"When the ghost of her serial killer aunt seemingly resurfaces, Jordan must return to Silver Falls in hopes of finally putting an end to the torment.",
70178604,TV Show,Ancient Aliens,United States,2010,"Were ancient humans really behind some of the most important technological advances in civilized history, or did they have extraterrestrial help?",
80991316,Movie,Avengement,United Kingdom,2019,"Betrayed by his loan shark brother, a hardened convict escapes from prison while on furlough to exact revenge against the people who made him a killer.",
80190588,Movie,Clive Davis: The Soundtrack of Our Lives,United States,2017,This music-driven documentary charts Clive Davis' 50-year career as one of the world's most influential record moguls.,
70124316,Movie,Five Elements Ninjas,Hong Kong,1982,"When five ninjas whose fighting styles are based on natural elements unleash their fury on a rival school, a lone survivor vows deadly revenge.",
70229037,Movie,Sebastian Maniscalco: What's Wrong with People?,United States,2012,"With his uproarious tirade on modern behavior and decorum, the popular comic tackles the question we've all asked in this hilarious standup special.",
80219119,TV Show,The Last Kids on Earth,United States,2019,"When zombies and monsters invade his hometown, a scrappy 13-year-old orphan teams up with his friends in hopes of surviving the chaos.",
80037280,Movie,The Witch,"United Kingdom, Canada, United States",2015,"Believing that a witch has cursed their family, pilgrims homesteading on the edge of a primeval New England forest become increasingly paranoid.",
80165072,TV Show,Click for Murder,United Kingdom,2017,Crime journalist Donal MacIntyre reveals how deadly the internet can be as he dissects the technological methods behind heinous acts.,
80058248,Movie,I Am Wrath,United States,2016,"Hell-bent on avenging his wife's murder, Stanley Hill summons an old partner's help in exposing a cover-up by crooked cops and slimy politicians.",
70307661,Movie,"As Above, So Below",United States,2014,A beautiful tomb raider and her crew hunt for treasure in the catacombs of Paris and find themselves in a hellish underworld.,
70117312,Movie,Scott Pilgrim vs. the World,"United States, United Kingdom, Canada, Japan",2010,"Dreamy delivery girl Ramona captures Scott Pilgrim's heart, but he must vanquish all seven of her evil exes in martial arts battles to win her love.",
80092885,Movie,ARQ,"Canada, United States",2016,"Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity.",
80108371,Movie,Cedric the Entertainer: Live from the Ville,United States,2016,"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk.""",
70129452,Movie,Louis C.K.: Hilarious,United States,2010,"Emmy-winning comedy writer Louis C.K. brings his caustic wit to Milwaukee, offering up his unique and uncensored take on sex, parenting and more.",
80045805,Movie,Raiders!: The Story of the Greatest Fan Film Ever Made,United States,2015,"Three childhood friends attempt to finish the pet project they've worked on for over 30 years: re-creating ""Raiders of the Lost Ark"" shot for shot.",
80101827,Movie,The White Helmets,United Kingdom,2016,"As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.",
70251519,TV Show,America's Book of Secrets,United States,2014,"This engaging documentary series shares the surprising backstories of familiar institutions like the Pentagon, West Point and the Playboy Mansion.",
81174992,TV Show,Bakugan: Battle Planet,"Japan, Canada, South Korea",2018,Dan Kouzo and his pals bond with mysterious creatures known as Bakugan while fighting sinister forces out to control the world.,
81044365,TV Show,Cold Case Files,United States,2017,Masterful detectives utilize forensic science and criminal psychology to re-examine long-standing cases.,
81030342,Movie,Los Tigres del Norte at Folsom Prison,United States,2019,The beloved norteño band Los Tigres del Norte performs for the inmates of Folsom Prison on the 50th anniversary of Johnny Cash's iconic concert.,
70143865,TV Show,Pawn Stars,United States,2010,"Father Richard Harrison, son Rick and grandson Corey appraise an array of strange objects brought into their Gold & Silver Pawn Shop in Las Vegas.",
70054723,Movie,Steal a Pencil for Me,United States,2006,This moving documentary chronicles the unshakeable romance between a couple who met and fell in love while imprisoned in a Nazi concentration camp.,
81069393,TV Show,Surviving R. Kelly,United States,2019,"In this documentary series on the tangled history of allegations against musician R. Kelly, women give detailed accounts of sexual and mental abuse.",
80012550,TV Show,The Curse of Oak Island,United States,2014,"On an ominous island off of Nova Scotia, two brothers chase historical theories on a quest for enigmatic treasure.",
81131761,Movie,The Outsider,United States,2019,A frontier sheriff tries to protect his sadistic son from a Chinese railroad worker hellbent on revenge.,
81176196,TV Show,The Rap Game,United States,2016,Young lyricists between the ages of 12 and 16 compete for a chance to sign to Jermaine Dupri's label while being mentored by hip-hop and R&B's finest.,
70143831,TV Show,The Universe,United States,2009,"Discover the secrets of the universe in this series that pairs animation with insights on distant planets, black holes and other celestial marvels.",
